,team_name,href,id,year,league_id
4,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2011,621,2011,3
5,Villarreal CF,/fc-villarreal/startseite/verein/1050/saison_id/2011,1050,2011,3
6,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2011,368,2011,3
7,Málaga CF,/fc-malaga/startseite/verein/1084/saison_id/2011,1084,2011,3
8,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714/saison_id/2011,714,2011,3
9,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2011,681,2011,3
10,Getafe CF,/fc-getafe/startseite/verein/3709/saison_id/2011,3709,2011,3
11,RCD Mallorca,/rcd-mallorca/startseite/verein/237/saison_id/2011,237,2011,3
12,Real Zaragoza,/real-saragossa/startseite/verein/142/saison_id/2011,142,2011,3
13,Granada CF,/fc-granada/startseite/verein/16795/saison_id/2011,16795,2011,3
14,Sporting Gijón,/sporting-gijon/startseite/verein/2448/saison_id/2011,2448,2011,3
15,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150/saison_id/2011,150,2011,3
16,Rayo Vallecano,/rayo-vallecano/startseite/verein/367/saison_id/2011,367,2011,3
17,CA Osasuna,/ca-osasuna/startseite/verein/331/saison_id/2011,331,2011,3
18,Racing Santander,/racing-santander/startseite/verein/630/saison_id/2011,630,2011,3
19,Levante UD,/ud-levante/startseite/verein/3368/saison_id/2011,3368,2011,3
0,FC Barcelona,/fc-barcelona/startseite/verein/131/saison_id/2012,131,2012,3
1,Real Madrid,/real-madrid/startseite/verein/418/saison_id/2012,418,2012,3
2,Atlético de Madrid,/atletico-madrid/startseite/verein/13/saison_id/2012,13,2012,3
3,Valencia CF,/fc-valencia/startseite/verein/1049/saison_id/2012,1049,2012,3
4,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2012,368,2012,3
5,Málaga CF,/fc-malaga/startseite/verein/1084/saison_id/2012,1084,2012,3
6,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2012,621,2012,3
7,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2012,681,2012,3
8,Granada CF,/fc-granada/startseite/verein/16795/saison_id/2012,16795,2012,3
9,Getafe CF,/fc-getafe/startseite/verein/3709/saison_id/2012,3709,2012,3
10,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150/saison_id/2012,150,2012,3
11,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714/saison_id/2012,714,2012,3
12,Rayo Vallecano,/rayo-vallecano/startseite/verein/367/saison_id/2012,367,2012,3
13,Celta de Vigo,/celta-vigo/startseite/verein/940/saison_id/2012,940,2012,3
14,RCD Mallorca,/rcd-mallorca/startseite/verein/237/saison_id/2012,237,2012,3
15,Real Zaragoza,/real-saragossa/startseite/verein/142/saison_id/2012,142,2012,3
16,CA Osasuna,/ca-osasuna/startseite/verein/331/saison_id/2012,331,2012,3
17,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897/saison_id/2012,897,2012,3
18,Levante UD,/ud-levante/startseite/verein/3368/saison_id/2012,3368,2012,3
19,Real Valladolid CF,/real-valladolid/startseite/verein/366/saison_id/2012,366,2012,3
0,Real Madrid,/real-madrid/startseite/verein/418/saison_id/2013,418,2013,3
1,FC Barcelona,/fc-barcelona/startseite/verein/131/saison_id/2013,131,2013,3
2,Atlético de Madrid,/atletico-madrid/startseite/verein/13/saison_id/2013,13,2013,3
3,Valencia CF,/fc-valencia/startseite/verein/1049/saison_id/2013,1049,2013,3
4,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2013,368,2013,3
5,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2013,681,2013,3
6,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2013,621,2013,3
7,Villarreal CF,/fc-villarreal/startseite/verein/1050/saison_id/2013,1050,2013,3
8,Málaga CF,/fc-malaga/startseite/verein/1084/saison_id/2013,1084,2013,3
9,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150/saison_id/2013,150,2013,3
10,Granada CF,/fc-granada/startseite/verein/16795/saison_id/2013,16795,2013,3
11,Getafe CF,/fc-getafe/startseite/verein/3709/saison_id/2013,3709,2013,3
12,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714/saison_id/2013,714,2013,3
13,Celta de Vigo,/celta-vigo/startseite/verein/940/saison_id/2013,940,2013,3
14,Rayo Vallecano,/rayo-vallecano/startseite/verein/367/saison_id/2013,367,2013,3
15,Elche CF,/fc-elche/startseite/verein/1531/saison_id/2013,1531,2013,3
16,Levante UD,/ud-levante/startseite/verein/3368/saison_id/2013,3368,2013,3
17,CA Osasuna,/ca-osasuna/startseite/verein/331/saison_id/2013,331,2013,3
18,Real Valladolid CF,/real-valladolid/startseite/verein/366/saison_id/2013,366,2013,3
19,UD Almería,/ud-almeria/startseite/verein/3302/saison_id/2013,3302,2013,3
0,Real Madrid,/real-madrid/startseite/verein/418/saison_id/2014,418,2014,3
1,FC Barcelona,/fc-barcelona/startseite/verein/131/saison_id/2014,131,2014,3
2,Atlético de Madrid,/atletico-madrid/startseite/verein/13/saison_id/2014,13,2014,3
3,Valencia CF,/fc-valencia/startseite/verein/1049/saison_id/2014,1049,2014,3
4,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2014,368,2014,3
5,Villarreal CF,/fc-villarreal/startseite/verein/1050/saison_id/2014,1050,2014,3
6,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2014,621,2014,3
7,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2014,681,2014,3
8,Málaga CF,/fc-malaga/startseite/verein/1084/saison_id/2014,1084,2014,3
9,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714/saison_id/2014,714,2014,3
10,Granada CF,/fc-granada/startseite/verein/16795/saison_id/2014,16795,2014,3
11,Celta de Vigo,/celta-vigo/startseite/verein/940/saison_id/2014,940,2014,3
12,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897/saison_id/2014,897,2014,3
13,Rayo Vallecano,/rayo-vallecano/startseite/verein/367/saison_id/2014,367,2014,3
14,Córdoba CF,/fc-cordoba/startseite/verein/993/saison_id/2014,993,2014,3
15,Getafe CF,/fc-getafe/startseite/verein/3709/saison_id/2014,3709,2014,3
16,Levante UD,/ud-levante/startseite/verein/3368/saison_id/2014,3368,2014,3
17,Elche CF,/fc-elche/startseite/verein/1531/saison_id/2014,1531,2014,3
18,UD Almería,/ud-almeria/startseite/verein/3302/saison_id/2014,3302,2014,3
19,SD Eibar,/sd-eibar/startseite/verein/1533/saison_id/2014,1533,2014,3
0,FC Barcelona,/fc-barcelona/startseite/verein/131/saison_id/2015,131,2015,3
1,Real Madrid,/real-madrid/startseite/verein/418/saison_id/2015,418,2015,3
2,Atlético de Madrid,/atletico-madrid/startseite/verein/13/saison_id/2015,13,2015,3
3,Valencia CF,/fc-valencia/startseite/verein/1049/saison_id/2015,1049,2015,3
4,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2015,368,2015,3
5,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2015,621,2015,3
6,Villarreal CF,/fc-villarreal/startseite/verein/1050/saison_id/2015,1050,2015,3
7,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2015,681,2015,3
8,Celta de Vigo,/celta-vigo/startseite/verein/940/saison_id/2015,940,2015,3
9,Málaga CF,/fc-malaga/startseite/verein/1084/saison_id/2015,1084,2015,3
10,Granada CF,/fc-granada/startseite/verein/16795/saison_id/2015,16795,2015,3
11,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714/saison_id/2015,714,2015,3
12,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897/saison_id/2015,897,2015,3
13,SD Eibar,/sd-eibar/startseite/verein/1533/saison_id/2015,1533,2015,3
14,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150/saison_id/2015,150,2015,3
15,Sporting Gijón,/sporting-gijon/startseite/verein/2448/saison_id/2015,2448,2015,3
16,Levante UD,/ud-levante/startseite/verein/3368/saison_id/2015,3368,2015,3
17,Rayo Vallecano,/rayo-vallecano/startseite/verein/367/saison_id/2015,367,2015,3
18,Getafe CF,/fc-getafe/startseite/verein/3709/saison_id/2015,3709,2015,3
19,UD Las Palmas,/ud-las-palmas/startseite/verein/472/saison_id/2015,472,2015,3
0,Real Madrid,/real-madrid/startseite/verein/418/saison_id/2016,418,2016,3
1,FC Barcelona,/fc-barcelona/startseite/verein/131/saison_id/2016,131,2016,3
2,Atlético de Madrid,/atletico-madrid/startseite/verein/13/saison_id/2016,13,2016,3
3,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2016,368,2016,3
4,Valencia CF,/fc-valencia/startseite/verein/1049/saison_id/2016,1049,2016,3
5,Villarreal CF,/fc-villarreal/startseite/verein/1050/saison_id/2016,1050,2016,3
6,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2016,621,2016,3
7,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2016,681,2016,3
8,Celta de Vigo,/celta-vigo/startseite/verein/940/saison_id/2016,940,2016,3
9,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897/saison_id/2016,897,2016,3
10,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108/saison_id/2016,1108,2016,3
11,Málaga CF,/fc-malaga/startseite/verein/1084/saison_id/2016,1084,2016,3
12,UD Las Palmas,/ud-las-palmas/startseite/verein/472/saison_id/2016,472,2016,3
13,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150/saison_id/2016,150,2016,3
14,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714/saison_id/2016,714,2016,3
15,SD Eibar,/sd-eibar/startseite/verein/1533/saison_id/2016,1533,2016,3
16,Granada CF,/fc-granada/startseite/verein/16795/saison_id/2016,16795,2016,3
17,CD Leganés,/cd-leganes/startseite/verein/1244/saison_id/2016,1244,2016,3
18,Sporting Gijón,/sporting-gijon/startseite/verein/2448/saison_id/2016,2448,2016,3
19,CA Osasuna,/ca-osasuna/startseite/verein/331/saison_id/2016,331,2016,3
0,FC Barcelona,/fc-barcelona/startseite/verein/131/saison_id/2017,131,2017,3
1,Real Madrid,/real-madrid/startseite/verein/418/saison_id/2017,418,2017,3
2,Atlético de Madrid,/atletico-madrid/startseite/verein/13/saison_id/2017,13,2017,3
3,Valencia CF,/fc-valencia/startseite/verein/1049/saison_id/2017,1049,2017,3
4,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2017,368,2017,3
5,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2017,621,2017,3
6,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2017,681,2017,3
7,Villarreal CF,/fc-villarreal/startseite/verein/1050/saison_id/2017,1050,2017,3
8,Celta de Vigo,/celta-vigo/startseite/verein/940/saison_id/2017,940,2017,3
9,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150/saison_id/2017,150,2017,3
10,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714/saison_id/2017,714,2017,3
11,UD Las Palmas,/ud-las-palmas/startseite/verein/472/saison_id/2017,472,2017,3
12,Girona FC,/fc-girona/startseite/verein/12321/saison_id/2017,12321,2017,3
13,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108/saison_id/2017,1108,2017,3
14,Deportivo de La Coruña,/deportivo-la-coruna/startseite/verein/897/saison_id/2017,897,2017,3
15,Getafe CF,/fc-getafe/startseite/verein/3709/saison_id/2017,3709,2017,3
16,Levante UD,/ud-levante/startseite/verein/3368/saison_id/2017,3368,2017,3
17,SD Eibar,/sd-eibar/startseite/verein/1533/saison_id/2017,1533,2017,3
18,CD Leganés,/cd-leganes/startseite/verein/1244/saison_id/2017,1244,2017,3
19,Málaga CF,/fc-malaga/startseite/verein/1084/saison_id/2017,1084,2017,3
0,FC Barcelona,/fc-barcelona/startseite/verein/131/saison_id/2018,131,2018,3
1,Atlético de Madrid,/atletico-madrid/startseite/verein/13/saison_id/2018,13,2018,3
2,Real Madrid,/real-madrid/startseite/verein/418/saison_id/2018,418,2018,3
3,Valencia CF,/fc-valencia/startseite/verein/1049/saison_id/2018,1049,2018,3
4,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2018,368,2018,3
5,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2018,681,2018,3
6,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150/saison_id/2018,150,2018,3
7,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2018,621,2018,3
8,Celta de Vigo,/celta-vigo/startseite/verein/940/saison_id/2018,940,2018,3
9,Villarreal CF,/fc-villarreal/startseite/verein/1050/saison_id/2018,1050,2018,3
10,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714/saison_id/2018,714,2018,3
11,Getafe CF,/fc-getafe/startseite/verein/3709/saison_id/2018,3709,2018,3
12,CD Leganés,/cd-leganes/startseite/verein/1244/saison_id/2018,1244,2018,3
13,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108/saison_id/2018,1108,2018,3
14,Levante UD,/ud-levante/startseite/verein/3368/saison_id/2018,3368,2018,3
15,Girona FC,/fc-girona/startseite/verein/12321/saison_id/2018,12321,2018,3
16,SD Eibar,/sd-eibar/startseite/verein/1533/saison_id/2018,1533,2018,3
17,Rayo Vallecano,/rayo-vallecano/startseite/verein/367/saison_id/2018,367,2018,3
18,Real Valladolid CF,/real-valladolid/startseite/verein/366/saison_id/2018,366,2018,3
19,SD Huesca,/sd-huesca/startseite/verein/5358/saison_id/2018,5358,2018,3
0,FC Barcelona,/fc-barcelona/startseite/verein/131/saison_id/2019,131,2019,3
1,Real Madrid,/real-madrid/startseite/verein/418/saison_id/2019,418,2019,3
2,Atlético de Madrid,/atletico-madrid/startseite/verein/13/saison_id/2019,13,2019,3
3,Valencia CF,/fc-valencia/startseite/verein/1049/saison_id/2019,1049,2019,3
4,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2019,681,2019,3
5,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2019,368,2019,3
6,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150/saison_id/2019,150,2019,3
7,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2019,621,2019,3
8,Villarreal CF,/fc-villarreal/startseite/verein/1050/saison_id/2019,1050,2019,3
9,Getafe CF,/fc-getafe/startseite/verein/3709/saison_id/2019,3709,2019,3
10,Celta de Vigo,/celta-vigo/startseite/verein/940/saison_id/2019,940,2019,3
11,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714/saison_id/2019,714,2019,3
12,CD Leganés,/cd-leganes/startseite/verein/1244/saison_id/2019,1244,2019,3
13,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108/saison_id/2019,1108,2019,3
14,Levante UD,/ud-levante/startseite/verein/3368/saison_id/2019,3368,2019,3
15,Real Valladolid CF,/real-valladolid/startseite/verein/366/saison_id/2019,366,2019,3
16,RCD Mallorca,/rcd-mallorca/startseite/verein/237/saison_id/2019,237,2019,3
17,CA Osasuna,/ca-osasuna/startseite/verein/331/saison_id/2019,331,2019,3
18,Granada CF,/fc-granada/startseite/verein/16795/saison_id/2019,16795,2019,3
19,SD Eibar,/sd-eibar/startseite/verein/1533/saison_id/2019,1533,2019,3
0,FC Barcelona,/fc-barcelona/startseite/verein/131/saison_id/2020,131,2020,3
1,Real Madrid,/real-madrid/startseite/verein/418/saison_id/2020,418,2020,3
2,Atlético de Madrid,/atletico-madrid/startseite/verein/13/saison_id/2020,13,2020,3
3,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2020,368,2020,3
4,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2020,681,2020,3
5,Villarreal CF,/fc-villarreal/startseite/verein/1050/saison_id/2020,1050,2020,3
6,Valencia CF,/fc-valencia/startseite/verein/1049/saison_id/2020,1049,2020,3
7,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150/saison_id/2020,150,2020,3
8,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2020,621,2020,3
9,Getafe CF,/fc-getafe/startseite/verein/3709/saison_id/2020,3709,2020,3
10,Celta de Vigo,/celta-vigo/startseite/verein/940/saison_id/2020,940,2020,3
11,Granada CF,/fc-granada/startseite/verein/16795/saison_id/2020,16795,2020,3
12,Levante UD,/ud-levante/startseite/verein/3368/saison_id/2020,3368,2020,3
13,CA Osasuna,/ca-osasuna/startseite/verein/331/saison_id/2020,331,2020,3
14,SD Eibar,/sd-eibar/startseite/verein/1533/saison_id/2020,1533,2020,3
15,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108/saison_id/2020,1108,2020,3
16,SD Huesca,/sd-huesca/startseite/verein/5358/saison_id/2020,5358,2020,3
17,Real Valladolid CF,/real-valladolid/startseite/verein/366/saison_id/2020,366,2020,3
18,Cádiz CF,/fc-cadiz/startseite/verein/2687/saison_id/2020,2687,2020,3
19,Elche CF,/fc-elche/startseite/verein/1531/saison_id/2020,1531,2020,3
0,Real Madrid,/real-madrid/startseite/verein/418/saison_id/2021,418,2021,3
1,FC Barcelona,/fc-barcelona/startseite/verein/131/saison_id/2021,131,2021,3
2,Atlético de Madrid,/atletico-madrid/startseite/verein/13/saison_id/2021,13,2021,3
3,Villarreal CF,/fc-villarreal/startseite/verein/1050/saison_id/2021,1050,2021,3
4,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2021,368,2021,3
5,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2021,681,2021,3
6,Valencia CF,/fc-valencia/startseite/verein/1049/saison_id/2021,1049,2021,3
7,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150/saison_id/2021,150,2021,3
8,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2021,621,2021,3
9,Getafe CF,/fc-getafe/startseite/verein/3709/saison_id/2021,3709,2021,3
10,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714/saison_id/2021,714,2021,3
11,Celta de Vigo,/celta-vigo/startseite/verein/940/saison_id/2021,940,2021,3
12,CA Osasuna,/ca-osasuna/startseite/verein/331/saison_id/2021,331,2021,3
13,Granada CF,/fc-granada/startseite/verein/16795/saison_id/2021,16795,2021,3
14,Levante UD,/ud-levante/startseite/verein/3368/saison_id/2021,3368,2021,3
15,RCD Mallorca,/rcd-mallorca/startseite/verein/237/saison_id/2021,237,2021,3
16,Elche CF,/fc-elche/startseite/verein/1531/saison_id/2021,1531,2021,3
17,Cádiz CF,/fc-cadiz/startseite/verein/2687/saison_id/2021,2687,2021,3
18,Rayo Vallecano,/rayo-vallecano/startseite/verein/367/saison_id/2021,367,2021,3
19,Deportivo Alavés,/deportivo-alaves/startseite/verein/1108/saison_id/2021,1108,2021,3
0,Real Madrid,/real-madrid/startseite/verein/418/saison_id/2022,418,2022,3
1,FC Barcelona,/fc-barcelona/startseite/verein/131/saison_id/2022,131,2022,3
2,Atlético de Madrid,/atletico-madrid/startseite/verein/13/saison_id/2022,13,2022,3
3,Real Sociedad,/real-sociedad-san-sebastian/startseite/verein/681/saison_id/2022,681,2022,3
4,Villarreal CF,/fc-villarreal/startseite/verein/1050/saison_id/2022,1050,2022,3
5,Real Betis Balompié,/real-betis-sevilla/startseite/verein/150/saison_id/2022,150,2022,3
6,Athletic Bilbao,/athletic-bilbao/startseite/verein/621/saison_id/2022,621,2022,3
7,Valencia CF,/fc-valencia/startseite/verein/1049/saison_id/2022,1049,2022,3
8,Sevilla FC,/fc-sevilla/startseite/verein/368/saison_id/2022,368,2022,3
9,CA Osasuna,/ca-osasuna/startseite/verein/331/saison_id/2022,331,2022,3
10,Celta de Vigo,/celta-vigo/startseite/verein/940/saison_id/2022,940,2022,3
11,Girona FC,/fc-girona/startseite/verein/12321/saison_id/2022,12321,2022,3
12,Getafe CF,/fc-getafe/startseite/verein/3709/saison_id/2022,3709,2022,3
13,RCD Espanyol Barcelona,/espanyol-barcelona/startseite/verein/714/saison_id/2022,714,2022,3
14,RCD Mallorca,/rcd-mallorca/startseite/verein/237/saison_id/2022,237,2022,3
15,Rayo Vallecano,/rayo-vallecano/startseite/verein/367/saison_id/2022,367,2022,3
16,UD Almería,/ud-almeria/startseite/verein/3302/saison_id/2022,3302,2022,3
17,Real Valladolid CF,/real-valladolid/startseite/verein/366/saison_id/2022,366,2022,3
18,Elche CF,/fc-elche/startseite/verein/1531/saison_id/2022,1531,2022,3
19,Cádiz CF,/fc-cadiz/startseite/verein/2687/saison_id/2022,2687,2022,3
0,Sunderland AFC,/afc-sunderland/startseite/verein/289/saison_id/2000,289,2000,2
1,Newcastle United,/newcastle-united/startseite/verein/762/saison_id/2000,762,2000,2
2,Arsenal FC,/fc-arsenal/startseite/verein/11/saison_id/2000,11,2000,2
3,Charlton Athletic,/charlton-athletic/startseite/verein/358/saison_id/2000,358,2000,2
4,Manchester United,/manchester-united/startseite/verein/985/saison_id/2000,985,2000,2
5,Derby County,/derby-county/startseite/verein/22/saison_id/2000,22,2000,2
6,West Ham United,/west-ham-united/startseite/verein/379/saison_id/2000,379,2000,2
7,Coventry City,/coventry-city/startseite/verein/990/saison_id/2000,990,2000,2
8,Everton FC,/fc-everton/startseite/verein/29/saison_id/2000,29,2000,2
9,Leeds United,/leeds-united/startseite/verein/399/saison_id/2000,399,2000,2
10,Leicester City,/leicester-city/startseite/verein/1003/saison_id/2000,1003,2000,2
11,Liverpool FC,/fc-liverpool/startseite/verein/31/saison_id/2000,31,2000,2
12,Aston Villa,/aston-villa/startseite/verein/405/saison_id/2000,405,2000,2
13,Bradford City,/bradford-city/startseite/verein/1027/saison_id/2000,1027,2000,2
14,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148/saison_id/2000,148,2000,2
15,Chelsea FC,/fc-chelsea/startseite/verein/631/saison_id/2000,631,2000,2
16,Southampton FC,/fc-southampton/startseite/verein/180/saison_id/2000,180,2000,2
17,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641/saison_id/2000,641,2000,2
18,Manchester City,/manchester-city/startseite/verein/281/saison_id/2000,281,2000,2
19,Ipswich Town,/ipswich-town/startseite/verein/677/saison_id/2000,677,2000,2
0,Sunderland AFC,/afc-sunderland/startseite/verein/289/saison_id/2001,289,2001,2
1,Ipswich Town,/ipswich-town/startseite/verein/677/saison_id/2001,677,2001,2
2,Arsenal FC,/fc-arsenal/startseite/verein/11/saison_id/2001,11,2001,2
3,Bolton Wanderers,/bolton-wanderers/startseite/verein/355/saison_id/2001,355,2001,2
4,Newcastle United,/newcastle-united/startseite/verein/762/saison_id/2001,762,2001,2
5,Derby County,/derby-county/startseite/verein/22/saison_id/2001,22,2001,2
6,Charlton Athletic,/charlton-athletic/startseite/verein/358/saison_id/2001,358,2001,2
7,Fulham FC,/fc-fulham/startseite/verein/931/saison_id/2001,931,2001,2
8,Everton FC,/fc-everton/startseite/verein/29/saison_id/2001,29,2001,2
9,West Ham United,/west-ham-united/startseite/verein/379/saison_id/2001,379,2001,2
10,Manchester United,/manchester-united/startseite/verein/985/saison_id/2001,985,2001,2
11,Liverpool FC,/fc-liverpool/startseite/verein/31/saison_id/2001,31,2001,2
12,Leeds United,/leeds-united/startseite/verein/399/saison_id/2001,399,2001,2
13,Leicester City,/leicester-city/startseite/verein/1003/saison_id/2001,1003,2001,2
14,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148/saison_id/2001,148,2001,2
15,Aston Villa,/aston-villa/startseite/verein/405/saison_id/2001,405,2001,2
16,Blackburn Rovers,/blackburn-rovers/startseite/verein/164/saison_id/2001,164,2001,2
17,Chelsea FC,/fc-chelsea/startseite/verein/631/saison_id/2001,631,2001,2
18,Southampton FC,/fc-southampton/startseite/verein/180/saison_id/2001,180,2001,2
19,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641/saison_id/2001,641,2001,2
0,Arsenal FC,/fc-arsenal/startseite/verein/11/saison_id/2002,11,2002,2
1,Liverpool FC,/fc-liverpool/startseite/verein/31/saison_id/2002,31,2002,2
2,Manchester United,/manchester-united/startseite/verein/985/saison_id/2002,985,2002,2
3,Newcastle United,/newcastle-united/startseite/verein/762/saison_id/2002,762,2002,2
4,Leeds United,/leeds-united/startseite/verein/399/saison_id/2002,399,2002,2
5,Chelsea FC,/fc-chelsea/startseite/verein/631/saison_id/2002,631,2002,2
6,West Ham United,/west-ham-united/startseite/verein/379/saison_id/2002,379,2002,2
7,Aston Villa,/aston-villa/startseite/verein/405/saison_id/2002,405,2002,2
8,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148/saison_id/2002,148,2002,2
9,Blackburn Rovers,/blackburn-rovers/startseite/verein/164/saison_id/2002,164,2002,2
10,Southampton FC,/fc-southampton/startseite/verein/180/saison_id/2002,180,2002,2
11,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641/saison_id/2002,641,2002,2
12,Fulham FC,/fc-fulham/startseite/verein/931/saison_id/2002,931,2002,2
13,Charlton Athletic,/charlton-athletic/startseite/verein/358/saison_id/2002,358,2002,2
14,Everton FC,/fc-everton/startseite/verein/29/saison_id/2002,29,2002,2
15,Bolton Wanderers,/bolton-wanderers/startseite/verein/355/saison_id/2002,355,2002,2
16,Sunderland AFC,/afc-sunderland/startseite/verein/289/saison_id/2002,289,2002,2
17,Manchester City,/manchester-city/startseite/verein/281/saison_id/2002,281,2002,2
18,West Bromwich Albion,/west-bromwich-albion/startseite/verein/984/saison_id/2002,984,2002,2
19,Birmingham City,/birmingham-city/startseite/verein/337/saison_id/2002,337,2002,2
0,Manchester United,/manchester-united/startseite/verein/985/saison_id/2003,985,2003,2
1,Arsenal FC,/fc-arsenal/startseite/verein/11/saison_id/2003,11,2003,2
2,Newcastle United,/newcastle-united/startseite/verein/762/saison_id/2003,762,2003,2
3,Chelsea FC,/fc-chelsea/startseite/verein/631/saison_id/2003,631,2003,2
4,Liverpool FC,/fc-liverpool/startseite/verein/31/saison_id/2003,31,2003,2
5,Blackburn Rovers,/blackburn-rovers/startseite/verein/164/saison_id/2003,164,2003,2
6,Everton FC,/fc-everton/startseite/verein/29/saison_id/2003,29,2003,2
7,Southampton FC,/fc-southampton/startseite/verein/180/saison_id/2003,180,2003,2
8,Manchester City,/manchester-city/startseite/verein/281/saison_id/2003,281,2003,2
9,Tottenham Hotspur,/tottenham-hotspur/startseite/verein/148/saison_id/2003,148,2003,2
10,Middlesbrough FC,/fc-middlesbrough/startseite/verein/641/saison_id/2003,641,2003,2
11,Charlton Athletic,/charlton-athletic/startseite/verein/358/saison_id/2003,358,2003,2
12,Birmingham City,/birmingham-city/startseite/verein/337/saison_id/2003,337,2003,2
13,Fulham FC,/fc-fulham/startseite/verein/931/saison_id/2003,931,2003,2
14,Leeds United,/leeds-united/startseite/verein/399/saison_id/2003,399,2003,2
15,Aston Villa,/aston-villa/startseite/verein/405/saison_id/2003,405,2003,2
16,Bolton Wanderers,/bolton-wanderers/startseite/verein/355/saison_id/2003,355,2003,2
17,Portsmouth FC,/fc-portsmouth/startseite/verein/1020/saison_id/2003,1020,2003,2
18,Leicester City,/leicester-city/startseite/verein/1003/saison_id/2003,1003,2003,2
19,Wolverhampton Wanderers,/wolverhampton-wanderers/startseite/verein/543/saison_id/2003,543,2003,2
0,Chelsea FC,/fc-chelsea/startseite/verein/631/saison_id/2004,631,2004,2
1,Manchester United,/manchester-united/startseite/verein/985/saison_id/2004,985,2004,2
2,Arsenal FC,/fc-arsenal/startseite/verein/11/saison_id/2004,11,2004,2
